"Y","A","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185"
23.4485249641471,0,1,1,14,20,5,5,3,0.56,0,23,4,20,20,20,20,20,0,1,2,8,8,8,7,6,6,6,2,8,147,14,26,1,10800,6,1,2,246,1,2,179,6,4,6,4,8,9,7,3,8,9,9,9,7,9,8,9,8,4,4,-1,20,10,25,20,10,15,15,15,20,15,15,20,20,20,20,15,15,10,6,8,8,8,7,6,7,8,7,8,8,7,8,8,7,8,7,6,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,3,3,-1,-1,-1,-1,-1,-1,30,10,20,20,0,20,30,0,10,30,10,20,25,8.33,8.33,16.67,16.67,25,6,7,7,7,6,6,6,7,7,6,0,0,0,-1,-1,20,10,20,10,20,20,30,10,10,20,0,20,30,10,20,20,10,10,20,20,20,20,10,10,6,6,8,7,5,6,5,7,7,6
24.0593164911348,0,0,1,14,18,6,6,10,0.31,0,30,2,31.58,10.53,15.79,21.05,10.53,10.53,1,6,8,8,9,7,6,7,7,2,11,78,10,237,55,25504,4,10,11,13,92,2,100,2,2,6,10,10,10,10,8,1,7,10,6,10,8,7,7,8,1,1,-1,15,20,20,20,20,5,15,20,15,20,10,20,60,0,5,20,0,15,6,10,7,7,6,7,7,6,6,6,6,7,8,8,8,-1,6,3,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,2,-1,-1,-1,-1,-1,-1,20,10,30,20,15,15,25,15,15,20,5,20,30,10,10,30,0,20,6,7,6,6,6,6,7,6,5,5,0,2,1,1,1,10,20,30,15,20,5,20,20,30,15,15,0,20,20,15,20,5,20,30,10,0,30,0,30,6,8,7,7,8,6,7,6,5,5
44.5033526241257,0,1,0,1,10,10,-1,9,0.28,1,25,2,9.09,18.18,27.27,18.18,18.18,9.09,1,6,8,8,5,6,7,6,5,2,9,35,9,1,1,0,2,9,3,140,1,1,290,7,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,7,10,50,0,30,10,0,10,-1,-1,-1,-1,-1,-1,50,5,30,5,5,5,6,6,8,8,6,-1,-1,-1,-1,-1,8,7,7,7,8,7,7,6,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,2,1,-1,-1,-1,-1,-1,-1,19.51,14.63,17.07,17.07,14.63,17.07,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,7,8,8,7,-1,-1,-1,-1,-1,0,0,0,-1,-1,50,0,20,10,10,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,6,8,8,8,-1,-1,-1,-1,-1
22.5128831137182,0,1,1,12,14,12,12,7,0.27,1,28,2,15,20,35,15,5,10,1,7,8,8,5,5,5,6,5,2,11,99,6,120,65,27230,2,1,5,263,1,3,6,2,8,2,2,8,8,8,8,2,8,7,1,8,9,7,7,2,2,5,-1,6.67,19.05,42.86,9.52,14.29,7.62,20,15,15,15,20,15,20,15,20,15,20,10,6,10,6,8,7,5,10,8,6,5,7,8,8,4,4,4,8,3,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
16.5325440579889,0,0,1,19,15,7,7,1,0.47,1,28,2,40,20,20,20,0,0,0,9,10,10,10,8,5,8,8,1,11,131,14,33,10,12444,2,3,4,65,154,3,37,7,10,7,10,9,8,7,9,1,7,5,4,7,7,7,7,7,7,6,-1,15,15,20,20,15,15,30,10,15,20,15,10,30,5,15,25,10,15,8,8,8,8,8,8,8,7,8,8,3,6,7,5,4,1,3,6,0,1.5,6,8,8,8,7,8,8,9,8,7,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
65.4763586222445,1,0,1,17,14,2,2,1,0.21,1,25,2,50,5,5,5,5,30,1,8,7,7,7,5,5,7,6,2,13,19,10,236,1,26377,2,1,6,18,135,2,38,2,8,4,8,9,8,9,6,1,7,9,6,4,9,9,9,6,6,7,-1,20,10,50,5,10,5,30,10,10,10,20,20,60,0,10,10,10,10,8,8,7,7,7,7,6,7,7,5,5,9,10,5,9,5,5,1,2,-1,30,10,30,10,10,10,8,8,7,8,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,3,1,2,1,50,5,15,10,5,15,50,10,0,20,0,20,30,10,10,10,30,10,50,0,10,40,0,0,7,7,7,7,6,7,7,8,7,6
52.7677705861789,0,0,1,2,16,11,-1,5,0.31,1,24,2,25,15,25,25,15,15,1,5,5,6,5,7,5,6,5,2,11,211,4,1,1,0,2,5,9,60,56,2,229,7,6,4,6,10,9,8,7,6,7,5,6,10,7,8,7,4,9,7,3,10,10,30,25,10,15,-1,-1,-1,-1,-1,-1,30,10,15,20,10,15,7,8,7,9,5,-1,-1,-1,-1,-1,7,6,8,6,9,6,7,7,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,2,-1,-1,-1,-1,-1,-1,20,10,20,25,10,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,6,9,6,4,-1,-1,-1,-1,-1,0,0,0,-1,-1,20,10,25,20,10,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,6,9,6,4,-1,-1,-1,-1,-1
57.3112717075628,1,1,1,21,22,10,22,11,0.26,1,23,2,20,20,20,15,10,15,0,9,7,7,8,8,-1,7,4,2,14,35,9,200,1,0,2,3,5,84,1,1,73,7,10,5,8,10,4,3,5,1,1,2,4,3,6,3,9,10,6,8,-1,35,10,20,25,5,5,50,0,20,30,0,0,30,10,10,30,10,10,9,8,10,8,7,8,7,7,10,6,5,5,5,6,8,6,5,6,0,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,1,2,30,0,20,40,0,10,30,10,20,30,0,10,30,30,20,20,0,0,30,20,10,30,0,10,8,6,8,9,5,8,5,8,9,8,2,2,1,1,1,40,0,10,30,0,20,40,0,0,40,0,20,30,10,20,30,10,20,30,20,30,20,0,0,8,6,9,10,7,9,8,8,9,8
16.9553699217038,0,0,0,13,9,2,2,5,0.08,0,29,4,40,10,15,10,10,15,1,8,8,8,7,6,8,8,7,2,14,98,10,11,34,9451,2,1,2,169,1,1,328,2,8,3,10,10,10,10,10,1,5,10,7,10,10,10,10,5,10,6,-1,22,12,30,25,10,1,30,5,30,5,20,10,10,10,20,40,10,10,7,10,8,10,10,9,10,10,8,8,8,6,8,8,8,5,8,5,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,3,-1,-1,-1,-1,-1,-1,30,15,30,15,5,5,40,10,20,10,10,10,40,10,20,10,10,10,8,9,9,9,9,8,10,10,7,7,0,0,0,-1,-1,30,20,20,10,10,10,10,30,30,10,10,10,40,10,20,10,10,10,30,10,30,20,5,5,9,10,10,8,9,9,10,10,7,7
55.3719589129785,1,0,1,15,19,9,9,18,0.29,1,26,2,70,5,20,3,1,1,1,6.5,-1,6.5,-1,6,-1,6.5,7.5,2,8,65,4,32,57,27025,2,1,7,207,161,2,296,3,7,4,8,7,3,3,5,3,4,7,6,6,7,6,6,6,4,4,-1,22,17,15,15,15,16,20,15,14,16,1,16,25,15,15,15,15,15,8,8,7,8,8,7,9,9,8,9,5,8,8,7,8,7,5,5,-1,1.5,25,15,15,15,15,15,8,9,8,8,8,2,3,3,25,17,14,15,14,15,20,16,16,16,16,16,20,16,16,16,16,16,25,15,15,15,15,15,7,8,8,7,7,7,8,7,6,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
71.3399671786578,1,1,1,21,22,2,7,18,0.29,0,22,4,20,20,10,15,5,30,1,7,8,8,8,7,8,8,5,2,12,112,9,90,1,0,2,2,4,109,1,1,145,7,8,5,6,9,7,7,4,8,8,7,7,8,8,10,10,8,2,5,-1,20,20,20,20,0,20,50,10,5,20,5,10,35,10,10,15,20,10,7,10,8,9,9,7,10,10,7,7,4,7,7,7,7,6,4,4,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,2,40,20,20,20,0,0,20,15,20,25,5,5,40,0,20,25,0,15,40,10,15,25,10,0,6,8,8,8,8,6,7,8,7,8,1,0,0,-1,-1,30,10,20,30,5,5,40,0,30,30,0,0,40,0,20,20,10,10,40,0,20,20,10,10,7,9,8,7,8,5,8,8,6,8
26.9490489599457,0,0,1,15,19,14,14,2,0.39,1,29,2,45,10,10,30,0,5,0,5,8,7,4,-1,2,3,5,2,10,231,4,18,60,27395,2,4,3,156,245,2,299,3,1,3,5,8,7,7,2,5,7,8,8,9,9,8,8,8,3,4,-1,15,10,30,10,15,20,15,10,30,10,15,20,40,5,10,20,10,15,7,8,9,9,9,6,8,8,7,9,8,6,7,8,-1,-1,7,6,2,4,25,20,30,10,5,10,7,9,8,7,8,7,3,3,15,20,20,15,15,15,15,20,20,15,15,15,15,20,20,15,15,15,15,20,20,15,15,15,7,8,8,7,8,6,8,8,6,7,0,1,1,1,-1,15,20,20,15,10,20,15,20,20,15,10,20,15,20,20,15,10,20,15,20,20,15,10,20,7,8,8,7,7,6,7,7,6,7
82.4254449711902,1,1,1,2,19,15,-1,3,0.16,1,23,2,10,20,20,20,20,10,1,7,7,8,7,9,7,9,6,2,12,184,5,1,1,0,2,2,3,28,1,2,210,4,8,4,3,10,9,8,8,4,4,9,5,7,9,9,9,7,3,6,9,40,15,20,10,5,10,-1,-1,-1,-1,-1,-1,30,15,20,15,10,10,8,9,8,8,8,-1,-1,-1,-1,-1,6,8,8,7,8,6,7,5,2,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,3,3,-1,-1,-1,-1,-1,-1,55,10,10,15,0,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,9,8,8,8,-1,-1,-1,-1,-1,1,0,0,-1,-1,35,5,20,20,5,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,8,8,8,8,-1,-1,-1,-1,-1
73.245063495288,1,1,1,21,22,3,13,13,0.22,1,22,4,10,25,25,10,10,20,1,6,5,6,5,6,-1,5,4,2,6,88,6,169,49,15162,4,7,2,209,225,1,181,1,6,6,7,10,8,8,3,3,6,10,8,10,10,10,10,10,1,7,-1,20,5,25,25,5,20,40,5,10,20,5,20,15,10,15,25,15,25,7,9,9,9,7,7,10,9,9,9,4,8,8,4,5,2,4,4,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,1,2,30,10,20,15,0,25,25,5,25,15,0,30,40,15,15,20,0,10,25,5,15,10,20,25,8,9,9,8,9,7,8,10,8,9,2,1,1,1,-1,20,10,25,20,5,20,20,10,25,20,5,20,30,10,10,25,0,25,15,20,20,15,10,20,8,9,8,9,10,8,9,9,9,9
57.6053052860374,1,1,1,21,22,15,1,15,-0.05,1,23,4,20,10,10,30,15,15,1,4,2,6,5,2,3,5,5,2,7,127,6,222,1,0,4,2,3,105,1,3,122,7,10,10,7,8,3,5,4,3,8,3,10,5,10,10,9,9,3,7,-1,40,30,0,20,0,10,30,20,0,30,0,20,10,25,25,20,10,10,8,9,9,9,8,9,10,10,10,8,5,7,10,5,10,5,3,4,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,3,50,10,0,30,0,10,50,20,0,15,0,15,20,20,20,20,20,20,60,0,10,20,0,10,5,8,10,10,8,5,8,10,8,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
61.9355513983867,1,0,1,21,22,10,10,2,0.29,1,30,2,40,10,20,10,0,20,0,7,7,5,3,3,3,4,6,2,7,203,7,204,1,9811,2,8,6,113,14,3,360,16,10,10,8,9,9,8,10,3,8,9,8,9,10,7,10,5,9,6,-1,20,20,20,15,10,15,25,10,15,25,15,10,30,15,20,15,5,15,8,10,8,10,8,8,10,10,8,10,6,6,6,6,5,5,8,6,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,2,25,25,25,10,5,10,25,25,25,10,5,10,30,15,15,15,10,5,40,15,15,15,5,10,8,10,10,7,8,8,10,10,7,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
26.4449977311082,0,0,1,21,22,19,19,21,-0.55,0,27,1,40,20,20,20,0,0,0,7,7,7,7,7,7,9,1,1,13,239,12,41,50,33585,3,8,8,169,6,1,318,11,5,8,4,2,2,2,8,6,2,2,2,3,7,3,3,2,2,4,-1,40,10,30,10,10,-1,20,30,30,10,10,-1,55,5,10,10,10,10,9,6,8,8,8,9,5,8,8,9,6,7,7,6,6,5,6,6,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,1,2,60,5,10,10,0,15,40,10,30,10,10,0,40,5,25,10,5,15,50,0,15,15,5,15,9,8,9,9,9,9,6,9,10,10,0,0,0,0,-1,30,15,20,15,10,10,40,10,20,10,10,0,30,10,10,20,10,20,40,5,15,15,10,15,9,8,9,10,10,9,10,9,10,10
26.7896174509887,0,1,1,17,11,11,1,8,0.08,0,28,2,15,30,30,10,10,5,1,7,9,10,10,10,8,9,10,2,10,227,14,198,1,0,4,1,2,100,1,2,274,7,7,5,6,8,3,2,6,2,5,6,3,4,8,4,9,2,4,3,-1,15,30,25,20,0,10,25,20,20,20,0,15,20,20,15,25,10,10,6,10,6,7,4,6,7,7,5,9,6,5,7,6,5,5,6,8,2,1,25,30,20,15,0,10,6,6,5,5,6,3,1,2,-1,-1,-1,-1,-1,-1,25,30,20,15,0,10,30,25,15,20,5,5,25,20,20,20,5,10,5,6,6,7,6,6,7,6,5,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
78.7835095681023,1,0,1,2,16,13,-1,9,0.03,0,23,1,20,25,25,10,10,10,1,8,9,8,9,9,8,9,7,2,7,239,12,1,1,0,2,2,5,46,141,2,316,9,9,4,9,7,7,4,6,5,7,5,3,9,9,6,4,5,1,7,10,20,20,20,15,15,10,-1,-1,-1,-1,-1,-1,25,10,10,25,20,10,7,8,8,8,8,-1,-1,-1,-1,-1,6,6,6,6,6,4,6,5,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
103.537394434371,0,1,1,9,20,11,16,16,0.22,1,22,2,16,20,18,20,18,8,0,2,5,6,5,7,4,1,7,2,11,176,9,1,1,0,2,7,2,205,204,3,73,7,2,1,2,7,7,5,3,5,1,13,6,6,7,6,5,2,1,6,-1,75,175,200,225,125,200,100,60,60,100,100,80,195.7,173.9,152.2,173.9,173.9,130.4,50,100,90,90,100,-10,-10,-10,-10,-10,9,9,9,9,9,9,8,7,2,-1,132.1,188.7,188.7,188.7,169.8,132.1,60,100,100,90,100,7,1,3,-10,-10,-10,-10,-10,-10,148.1,185.2,185.2,185.2,166.7,129.6,100,80,80,80,80,80,181.8,181.8,127.3,163.6,163.6,181.8,60,100,100,90,100,-10,-10,-10,-10,-10,-1,-1,-1,-1,-1,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
20.2837807731514,0,0,1,21,22,15,15,1,0.28,0,24,6,30,30,30,5,2,3,1,8,9,8,8,9,7,8,7,1,7,88,6,132,1,0,4,2,3,100,1,3,49,7,6,5,5,7,8,10,10,3,9,8,5,8,9,9,10,7,8,6,-1,20,10,10,30,15,15,60,5,10,10,5,10,60,5,10,10,5,10,8,4,10,8,8,7,2,7,9,7,5,5,8,7,6,6,7,7,1,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,2,30,5,15,15,5,30,20,10,10,20,20,20,30,10,20,20,10,10,40,5,10,20,5,20,8,7,8,9,9,7,7,8,7,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
100.698457810393,0,0,1,9,20,15,15,10,-0.11,0,28,2,21.43,16.67,21.43,16.67,11.9,11.9,1,6,8,7,5,6,3,7,5,2,9,157,11,1,1,0,1,2,2,178,229,3,41,7,9,7,7,9,10,10,10,5,8,8,5,7,9,10,10,9,8,5,-1,115.4,134.6,192.3,192.3,192.3,173.1,90,70,60,80,70,70,232.6,162.8,139.5,162.8,139.5,162.8,90,100,100,100,100,-10,-10,-10,-10,-10,8,8,8,8,8,8,8,5,2,-1,125,178.6,178.6,178.6,178.6,160.7,90,100,100,100,100,5,1,2,-10,-10,-10,-10,-10,-10,125,178.6,178.6,178.6,178.6,160.7,90,70,50,70,60,70,200,180,160,160,140,160,100,100,100,100,100,-10,-10,-10,-10,-10,-1,-1,-1,-1,-1,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
57.7505837177543,1,1,1,11,21,17,17,3,0.2,1,29,2,10,40,20,20,0,10,0,6,8,8,5,8,5,5,4,2,5,209,6,108,1,0,2,1,2,215,1,3,173,7,9,1,10,6,7,7,4,6,5,10,1,9,7,7,9,5,9,6,-1,25,10,25,5,10,25,20,15,15,15,10,25,10,15,20,15,15,25,10,7,6,10,10,9,6,10,5,10,4,7,8,5,8,7,5,7,0,8,20,10,20,10,20,20,10,7,10,5,10,7,1,2,-1,-1,-1,-1,-1,-1,20,10,20,10,20,20,20,10,10,15,15,30,15,15,20,15,15,20,10,6,10,5,10,9,7,9,5,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
81.1513398664356,1,0,1,2,16,15,-1,5,0.21,1,24,2,25,35,30,10,0,0,0,3,4,7,3,7,1,3,2,2,7,152,2,1,1,0,2,2,5,28,1,2,184,1,5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4,3,2,10,20,20,20,20,10,-1,-1,-1,-1,-1,-1,35,5,15,20,10,15,7,8,9,8,8,-1,-1,-1,-1,-1,4,6,6,5,7,6,6,5,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,3,-1,-1,-1,-1,-1,-1,20,15,15,20,10,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,8,8,9,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23.3891601361847,0,1,1,15,18,16,5,12,0.44,1,23,2,20,20,20,20,20,0,1,9,10,10,7,9,9,9,8,2,8,103,15,65,60,25425,2,1,2,153,1,2,306,6,8,4,7,9,9,9,7,4,2,9,5,7,10,9,9,7,7,5,-1,30,15,15,15,15,10,50,10,10,10,10,10,50,10,10,10,10,10,7,9,8,7,8,5,6,7,6,7,7,7,8,9,6,7,6,6,2,5,50,10,10,10,10,10,7,8,8,7,9,6,3,1,60,10,10,10,5,5,40,10,20,10,10,10,50,10,10,10,10,10,50,10,10,10,10,10,7,8,8,7,9,7,7,8,6,8,1,0,0,0,-1,50,10,10,10,10,10,60,10,10,10,5,5,50,10,10,10,10,10,50,10,10,10,10,10,7,8,8,6,8,7,7,6,5,6
42.1934365014629,0,0,1,2,16,12,-1,13,-0.12,0,25,4,25,20,25,20,10,0,0,8,10,9,9,8,4,3,1,2,9,239,12,1,1,0,2,10,3,107,23,2,318,9,7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4,5,4,20,20,15,15,15,15,-1,-1,-1,-1,-1,-1,30,15,10,20,10,15,7,9,7,8,6,-1,-1,-1,-1,-1,7,8,9,6,8,5,6,4,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,2,-1,-1,-1,-1,-1,-1,35,15,10,15,10,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,8,8,8,6,-1,-1,-1,-1,-1,0,0,0,-1,-1,20,20,10,15,15,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,9,8,7,7,-1,-1,-1,-1,-1
62.5061735639121,0,0,0,16,8,4,4,2,0.48,1,27,2,55,10,15,15,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,239,12,9,29,25000,2,0,2,66,50,1,315,11,6,2,5,8,5,6,5,2,9,9,8,9,9,6,6,4,7,5,-1,5,30,20,10,5,30,50,5,10,20,5,10,50,10,5,10,5,20,9,8,5,9,3,8,8,9,3,8,4,7,6,3,9,3,4,8,2,3,20,20,20,10,5,25,8,8,8,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
14.7821256953086,0,1,1,15,18,18,13,6,0.36,0,30,4,10,20,20,10,10,30,1,8,8,8,8,-1,-1,6,8,2,13,37,9,22,1,0,2,7,3,109,1,1,71,7,4,1,2,10,7,7,9,9,8,7,7,7,9,6,5,6,2,8,-1,45,10,10,30,0,5,35,20,10,20,5,10,20,20,20,20,10,10,7,6,10,7,8,7,6,8,10,7,3,7,5,1,3,1,3,3,2,3,45,5,10,20,10,10,7,7,9,10,8,7,1,3,50,0,15,30,0,5,50,5,10,25,0,10,40,10,15,20,5,10,30,15,15,20,10,10,7,7,9,10,7,7,6,9,10,7,6,4,0,-1,-1,45,5,15,25,5,5,45,0,15,35,0,5,35,10,15,20,10,10,20,20,20,25,10,5,7,7,8,10,7,7,7,8,10,7
64.4214007445512,1,0,1,12,14,13,13,9,-0.62,1,25,2,24,15,20,20,8,13,0,6,6,5,7,5,4,4,4,2,5,247,4,92,5,14695,2,8,8,122,202,1,322,12,10,10,9,7,5,6,6,6,8,5,7,7,7,9,9,6,6,8,-1,50,5,20,10,5,10,75,5,10,5,5,0,70,5,5,15,0,5,8,8,8,8,10,8,7,8,9,9,3,-1,-1,-1,3,-1,2,5,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,3,3,-1,-1,-1,-1,-1,-1,50,5,20,10,10,5,40,30,10,10,5,5,50,10,5,5,10,20,8,8,9,8,10,8,8,9,10,8,0,0,0,-1,-1,25,25,25,20,5,0,50,10,10,10,10,10,50,20,10,10,5,5,25,25,10,10,10,20,8,9,9,10,10,8,8,9,8,9
27.2256888477147,0,1,1,11,21,16,16,21,0.41,1,23,2,10,15,40,15,10,10,0,5,3,4,3,4,4,4,4,2,11,43,9,35,63,0,2,1,6,98,1,2,131,6,9,2,5,7,7,9,8,1,5,9,5,5,9,8,9,8,5,7,-1,25,20,25,20,10,0,25,15,20,20,5,15,15,15,15,20,20,15,7,6,7,8,7,7,5,6,7,8,5,5,-1,5,-1,-1,3,1,-1,2,25,15,20,20,20,0,8,5,7,7,7,6,1,2,-1,-1,-1,-1,-1,-1,25,15,20,20,20,0,15,15,15,20,25,10,20,10,15,25,10,20,8,7,7,7,7,7,6,7,8,8,1,1,1,1,0,30,30,30,15,15,10,30,15,15,30,20,20,25,20,20,20,5,10,25,15,20,20,10,10,7,7,7,7,6,7,6,8,7,7
